Age,Gender,Region,Customer Type,Tenure Type,Meter Type,Tariff Type,Contract Length (months),Payment Plan,Late Payments,Average Payment Delay (days),Direct Debit,Calls Last Month,Complaints Last Year,App Logins,Portal Logins,Email Clicks,Promotions Accepted,Campaigns Responded,Average Monthly Usage,High Usage Flag,Electricity 3M Avg,Gas 3M Avg,Total 3M Avg,Usage Change %,elec_avg,elec_std,elec_trend,gas_avg,gas_std,gas_trend,bill_avg,bill_std,bill_trend
64,Male,England,Domestic,New,Smart,Standard,24,Quarterly,2,4.4124584822935855,0,1,0,2.0,9.0,2.0,0,0,396.2174985513202,1,247.9826495739729,198.2526079756949,446.23525754966784,0.3004513023149566,245.44611806724583,56.85749953795711,7.2822379303666915,150.77138048407443,42.948247218807204,5.1858835363418905,46.045067731920454,9.238851057991747,1.3610987008178954
68,Female,England,Domestic,Long-term,Standard,Standard,24,Monthly,0,0.0436481210275472,0,0,0,6.0,12.0,2.0,0,2,400.99516385661065,1,331.71742583323334,166.0963377597333,497.81376359296667,0.1576958979142075,261.3210002025238,62.103492720688756,13.950978635600165,139.67416365408678,55.01949047299226,-1.5226849076071611,50.247571642879485,12.163781466613143,2.730660313131409
41,Male,Scotland,Domestic,Long-term,Smart,Standard,24,Quarterly,0,2.725933824159264,1,1,0,10.0,5.0,3.0,0,0,416.6798986468398,1,322.74960464702235,140.88472403374715,463.6343286807695,0.2301369528206756,259.6186603753459,51.496022903259316,15.22789019521009,157.06123827149378,48.08019387454782,2.750820925936665,50.110740398446524,11.032770265406922,1.7342578730318068
53,Male,England,Domestic,Long-term,Standard,Economy 7,24,Monthly,1,5.150149591218205,1,1,1,6.0,7.0,4.0,1,0,394.3948457378367,1,248.7839373383024,209.14289568036796,457.9268330186703,0.1569490765995354,240.59649315181858,64.75645817816267,8.785911363095146,153.79835258601807,53.68310651362699,0.4032342868268754,43.06055207500676,13.58177642612274,1.6630969526877464
24,Female,Wales,Domestic,Long-term,Standard,Standard,24,Monthly,1,-1.1668901100011375,0,2,0,8.0,6.0,3.0,1,3,377.2741810753933,1,234.2321600160556,142.81909209458365,377.0512521106392,-0.0449473910469107,232.15740577564392,41.202984797266026,4.8196859834910954,145.11677529974938,19.588656521022312,1.8430483012081915,44.53913234297593,7.595218727286481,1.4088028136465196
59,Female,England,Commercial,Long-term,Smart,Fixed,24,Monthly,0,1.4052272567538424,1,2,1,4.0,11.0,3.0,0,0,388.05951455534296,1,270.90689527585226,158.8576551144012,429.7645503902535,-0.1326257982180599,248.96017373143923,37.2440112067732,8.151982913190722,139.09934082390365,37.0800698621937,0.9434931784530094,55.17767177309283,11.719968603941522,2.26290365283044
71,Male,England,Domestic,New,Standard,Green,24,Monthly,0,4.108946337607977,1,2,0,10.0,5.0,3.0,0,4,386.5549499488668,1,269.60976171291776,160.22026269208718,429.8300244050049,0.1909468647903444,223.44597816688892,58.68911839886256,2.9235720210942047,163.10897178197783,49.450385382911335,-8.76670566314571,49.390085792454755,12.832608469665674,0.017783080678613186
23,Female,England,Domestic,Long-term,Smart,Green,12,Monthly,1,2.176170485987448,1,0,1,7.0,7.0,2.0,0,0,362.9534283176327,1,258.75682739687534,116.01889248352336,374.7757198803987,0.1128084844295961,212.10973185499424,46.12281470330852,13.733149266259323,150.84369646263855,46.054134292646616,-9.454974517101139,46.29967355764402,9.716686839769006,2.726909848196679
18,Male,England,Commercial,Long-term,Smart,Fixed,36,Monthly,0,1.4678620140392806,0,3,1,8.0,8.0,2.0,1,1,421.002764863457,1,264.3427111966496,170.2418124378362,434.5845236344858,-0.0004285085105603,258.72856166182777,73.42977418353203,7.225042111856365,162.27420320162926,46.70068625463292,-3.7788665898126124,60.33691922021983,11.073297839156341,0.29067521913075467
55,Male,England,Domestic,New,Smart,Economy 7,24,Monthly,0,1.3116362645898358,0,1,0,2.0,12.0,3.0,1,1,363.5778148739677,1,261.52342875955634,151.36867000720812,412.8920987667644,0.2019364019502126,218.85336587143604,50.09188699917023,2.4048579446026395,144.7244490025317,44.26431462451946,-7.0019891340457185,38.171668294104364,8.954461814869886,0.6310151680954189
62,Female,Scotland,Domestic,New,Smart,Green,24,Monthly,0,3.191691054641057,1,1,0,1.0,,,0,1,385.0097081134101,1,276.5567490260797,175.75382671755287,452.3105757436325,-0.1520876015007668,236.30723146787318,58.80777946363819,3.7407448759628323,148.70247664553688,49.29514618698173,-10.406025401735333,53.24817782487704,11.8399243009927,-0.15307594812035707
66,Female,England,Domestic,Long-term,Smart,Standard,24,Quarterly,0,4.0987642081740985,1,0,0,4.0,11.0,5.0,0,0,415.4686646172397,1,338.27836830840045,139.9542768525274,478.2326451609279,0.1463127783673556,266.2490343696597,65.86376751349604,11.010328159773112,149.21963024758008,31.94459960267392,-1.6909335443790754,48.546375419483326,9.920037675508498,2.0232735242678874
48,Male,England,Domestic,Long-term,Standard,Green,36,Monthly,0,1.8917357054560344,1,2,0,9.0,4.0,2.0,0,1,391.5485455309758,1,309.77153011335287,130.81127143922976,440.5828015525826,-0.0707372640056123,266.080149380529,71.67538962531329,15.206416944050881,125.46839615044676,32.209311642142275,-2.007414195413357,52.3010357269011,12.338310077666918,2.6241299493666874
49,Male,England,Domestic,Long-term,Smart,Economy 7,24,Quarterly,1,2.7935100767008327,1,1,0,5.0,6.0,0.0,0,1,438.0996273485701,1,328.4358060336337,197.3529909661188,525.7887969997525,-0.1599686524751721,267.3312147809698,50.30467612031899,4.6215746528979995,170.7684125676003,44.786735068770184,-4.507259189629725,47.781349399265785,8.414194526763753,0.8011525202844371
66,Female,Scotland,Commercial,New,Smart,Fixed,36,Monthly,0,0.5590496938849954,1,0,0,3.0,7.0,2.0,1,0,388.7571192882879,1,233.5472727422094,194.7143334670218,428.2616062092312,0.6960503913141938,232.3108894641026,61.46091260303791,7.786520230945991,156.44622982418534,41.91646928001837,12.863209600051613,55.365483626485506,12.400721087226295,2.3739386472287247
44,Male,England,Commercial,Long-term,Smart,Fixed,36,Monthly,0,4.778883509878408,0,1,1,4.0,11.0,3.0,0,2,373.3731711646117,1,258.3717170014282,153.82149746903357,412.1932144704617,-0.2032803377828266,238.8853452386875,29.578253938866464,8.016226195090233,134.48782592592423,57.6293990324666,-12.52514625905995,54.96302044816162,10.3446172608965,1.0577447623654335
39,Male,England,Domestic,Long-term,Smart,Green,24,Quarterly,0,-0.7662541513205174,1,0,0,4.0,7.0,5.0,0,2,391.36057359549847,1,269.8355413931254,189.8253776923816,459.66091908550703,0.2812702878133154,243.9982999519082,41.699517435073865,7.777345553753324,147.36227364359036,49.96172083867021,9.354197099167692,51.36095729948472,9.847942205047065,2.3341433615889247
52,Female,Scotland,Domestic,New,Standard,Economy 7,36,Quarterly,0,1.59323403961399,1,1,0,7.0,4.0,2.0,0,3,361.721314727497,1,234.34403529127997,183.98271557531663,418.3267508665966,0.8806975142524842,212.08788936131623,62.91485583803376,11.721400404300796,149.63342536618092,44.22600317069139,9.642833600723247,38.039665927368965,9.880184124559452,1.9727694224006915
48,Female,England,Domestic,New,Smart,Economy 7,24,Monthly,2,0.3763873057755571,1,13,1,6.0,12.0,5.0,0,1,381.0374567175034,1,250.95038091091223,120.30276816578474,371.25314907669696,0.1875422553126453,250.24001468825008,52.538168152824554,8.667126771583021,130.79744202925335,34.62777737911539,-8.558081542628512,44.62003693372679,7.0772330033752615,0.5463916850862915
53,Male,England,Domestic,Long-term,Standard,Green,12,Monthly,0,-0.5222470833257038,1,1,1,4.0,9.0,0.0,1,0,380.1217590663485,1,282.6158773270794,178.40238263666916,461.0182599637485,0.681864806568146,238.27899986426746,45.37727079833683,12.688686268578522,141.84275920208106,62.90725742584783,11.474199050977079,50.039267872645475,11.643120409371402,3.6841617130132818
66,Male,Wales,Domestic,Long-term,Standard,Standard,12,Monthly,1,-1.340083406741909,1,1,0,4.0,9.0,1.0,1,1,380.0514079331212,1,251.0092600886321,136.038788838378,387.0480489270101,-0.2826908234177016,243.0173402449515,34.74284381473097,-3.7915447347912576,137.03406768816976,41.34926445344115,-11.627426034922493,47.04170405574172,6.772942102742392,0.7554742017460728
38,Male,England,Domestic,New,Standard,Economy 7,12,Monthly,0,3.272343593411964,0,3,0,5.0,3.0,3.0,0,2,396.2763732769593,1,296.5105343452807,116.25560632176084,412.7661406670416,0.2478089996161735,243.80629142412639,64.85273177598275,11.876472008383194,152.47008185283292,34.44670513252413,-7.660559097376943,41.88231160207521,10.680746039073524,1.1921103316506185
21,Female,England,Domestic,New,Smart,Green,12,Monthly,0,0.9356234201195044,1,2,0,7.0,7.0,3.0,1,1,411.7384507393066,1,300.1332757528516,133.6600729471396,433.7933486999912,-0.203223209676281,273.6649077374032,66.76896605851118,5.685276446057163,138.07354300190346,32.09443596202966,-3.3874429554888366,54.672696016755374,13.084156843583514,1.757809263077223
32,Male,England,Domestic,New,Smart,Standard,24,Monthly,2,4.858809460326954,0,0,0,3.0,8.0,3.0,1,1,397.3467114966449,1,318.3922128745971,158.50635369949237,476.89856657408944,0.7720840054875824,252.76770386626342,73.37781633551727,13.02156548007237,144.57900763038145,45.833665693955645,7.183388384265197,46.406254350688734,14.581350338860542,2.4822569754836383
75,Female,Wales,Domestic,Long-term,Smart,Green,12,Monthly,0,0.747442757868978,0,0,0,8.0,4.0,4.0,0,0,375.3570532233837,1,251.31772430012572,139.57313945983557,390.89086375996135,0.3825904426923196,236.5302892959085,57.564700352866325,5.159627730826233,138.82676392747518,39.881349749790644,-0.7968859024880818,50.523083113202375,9.265950825431114,0.7457726633944262
58,Female,Wales,Domestic,Long-term,Smart,Green,24,Monthly,0,5.590426053053842,0,1,0,3.0,7.0,2.0,0,1,434.0217599813893,1,282.16250585562113,179.4032346755208,461.565740531142,0.1612268808185368,270.9428728739969,54.66136820875199,15.08064636595098,163.0788871073925,73.621498868297,-8.526045960609109,57.77579750160246,10.251669708536417,1.6067745599506607
42,Male,England,Domestic,Long-term,Smart,Green,24,Monthly,2,0.6488835052979769,1,1,0,5.0,14.0,3.0,0,1,372.9167705520516,1,300.4306224813119,152.29163970367438,452.7222621849863,0.3362974903376586,223.44952193723884,70.72765905703997,23.390159816306188,149.46724861481275,56.55012869004016,2.7364085333351524,48.089255365570786,15.618279459110422,4.958044943052623
18,Male,Wales,Domestic,Long-term,Smart,Green,12,Quarterly,0,5.080001373558048,1,1,0,4.0,11.0,2.0,0,2,378.750896800419,1,253.3343429757744,155.22384221953988,408.5581851953143,-0.0728833658771483,234.76268414417828,48.138697696810965,-1.785465322143988,143.98821265624068,36.60065330230933,-3.200989487625603,48.40597521085382,9.224508259788415,-0.6112309687293876
37,Female,England,Domestic,New,Standard,Standard,36,Monthly,0,6.503678857266548,1,2,0,6.0,10.0,2.0,1,3,387.9793364895124,1,294.706926270663,143.19832851847852,437.9052547891415,0.5187496684427256,254.12611497060607,61.35481949837644,11.797778450826472,133.85322151890645,34.429342977671226,-3.6919151518591877,47.80983196209294,11.837399522311795,1.6949378787254707
45,Male,England,Domestic,New,Smart,Standard,24,Monthly,1,4.748968797087105,0,1,0,6.0,7.0,2.0,1,0,407.502999049516,1,237.36511664384247,179.54579663037669,416.9109132742192,-0.0862478467949852,255.47211174161282,67.24452668764437,-3.800145454749306,152.03088730790316,35.545365782770446,2.0246909482696807,49.41184628140552,12.389434634622992,-1.333373039094532
73,Male,England,Domestic,Long-term,Standard,Green,12,Monthly,1,0.4887312930894296,1,2,0,6.0,9.0,0.0,0,0,400.2642493056141,1,205.5643075717969,173.55584338897657,379.1201509607735,0.4791161066343696,247.7653665848255,62.42854530945568,5.842925897741065,152.49888272078863,67.92056758835838,1.311209489565897,52.039484406619884,10.705187988423,1.7329071789641262
27,Other,England,Domestic,Long-term,Standard,Standard,36,Monthly,1,5.394026251145446,1,0,0,1.0,12.0,3.0,1,0,408.70974171943385,1,248.82323244824371,140.60977895585617,389.4330114041,-0.2089269569749488,255.19137754340065,32.07208601783589,2.6092680988358627,153.5183641760332,31.63584598671555,-5.01189979340771,50.78362777036562,6.697386423376006,0.1450684023016968
53,Female,England,Domestic,Long-term,Smart,Standard,24,Quarterly,0,1.01168703675765,0,1,0,2.0,4.0,2.0,0,2,426.9120779473858,1,318.79743869926125,201.0114765809628,519.808915280224,0.1751339799306467,275.36806445017857,56.612917484778265,13.473318867459232,151.54401349720717,57.27166454917501,2.341593030915777,50.448777970828566,12.422432356309562,2.4002706843979142
37,Male,Scotland,Domestic,New,Smart,Economy 7,24,Monthly,1,4.064755104384899,1,7,0,6.0,6.0,3.0,0,1,422.6246060478791,1,325.6251610494175,212.95192342554512,538.5770844749626,0.2595233533740335,252.48215469597838,78.59722039280607,23.139287690651425,170.1424513519008,50.42667335002616,5.678180315358162,45.58265887080386,15.228001010469194,3.726128646626868
58,Female,England,Domestic,New,Standard,Economy 7,24,Monthly,0,5.060688984598558,1,0,0,9.0,8.0,0.0,1,1,404.4460840660233,1,271.1658118198967,127.33396663923864,398.49977845913537,0.4655965832261211,261.39804995628543,56.350048245114245,6.711410907386835,143.0480341097377,47.736361677152566,5.563403299014903,44.14591686234388,9.316437568629311,1.5460867322601528
33,Female,Scotland,Domestic,New,Smart,Standard,36,Monthly,0,-0.3405894125467426,0,0,0,5.0,8.0,2.0,0,2,435.6203570106841,1,283.0278253876982,206.7374361751077,489.7652615628059,-0.0252707724339062,271.4882099411875,52.01274649159136,-3.274378164897831,164.13214706949665,53.10683608666626,-0.596775782913772,53.49373910510632,10.449627006005398,0.5399710234635429
18,Female,England,Domestic,Long-term,Smart,Economy 7,12,Monthly,2,4.58271532886463,1,1,0,6.0,13.0,3.0,0,1,382.3680095926799,1,244.2736618841051,202.33987358130236,446.6135354654074,-0.096430488565683,229.11663883214297,42.81567814887686,3.534198665541014,153.25137076053696,57.00131666251425,-3.9312125811214544,39.75337327409916,10.283879787998996,1.37863392168231
48,Female,England,Domestic,New,Smart,Green,36,Monthly,0,0.0604135485135726,1,3,0,6.0,7.0,0.0,0,0,369.2610315815961,1,255.6789794810586,138.51408935202403,394.1930688330826,0.2373669159729522,241.32649151665723,55.121726943771144,10.56796765571955,127.93454006493896,59.2396927899741,-12.755208788055324,48.242710057643514,12.782296866009274,1.299547193777954
37,Female,England,Domestic,Long-term,Smart,Economy 7,24,Quarterly,1,5.751840051549881,1,0,0,6.0,10.0,1.0,0,0,441.32909759995454,1,354.22102120500296,117.01730530472962,471.2383265097326,0.0293641517443743,283.78045505099925,65.11060631854231,5.554972874402392,157.5486425489553,45.94899137646568,-4.1345662252404205,49.11988774548113,9.682711731592647,0.5370243605696227
72,Female,Scotland,Commercial,New,Smart,Business,48,Monthly,0,2.314638656229909,0,1,0,4.0,10.0,2.0,1,0,370.2979033147392,1,276.6760872131079,162.5877407190855,439.2638279321934,0.0109719070094308,242.04465515507152,40.90213085770844,5.669325888705807,128.25324815966783,33.30688487413429,8.077994896597923,60.23878334259265,10.778730814084284,2.802401500752168
63,Female,England,Domestic,Long-term,Smart,Standard,24,Quarterly,2,3.52686905578984,0,1,0,8.0,6.0,0.0,0,2,410.5444879613561,1,331.08636399109145,166.33730758118762,497.4236715722791,-0.2789094340803589,261.6179621568552,87.17705353561533,3.0188803005518916,148.92652580450093,35.53084630473032,-1.6696000223010168,49.34747347367068,15.812552625942555,1.2616077454534411
29,Other,England,Domestic,New,Standard,Standard,36,Quarterly,0,3.308173122895749,0,0,2,1.0,15.0,4.0,1,1,423.0903580959052,1,330.1505548759916,144.73823923527377,474.88879411126527,0.0696709396463407,283.97430961281526,72.39423254096863,10.493065947627723,139.11604848308988,28.044652349052292,3.4894632258452045,53.46289825271382,12.676631515824972,1.6728720946036675
39,Female,England,Domestic,Long-term,Standard,Economy 7,36,Quarterly,1,-0.3218091440716955,0,1,0,8.0,5.0,3.0,1,1,438.0898382870624,1,335.42884953916376,187.30085473578444,522.7297042749482,-0.1331175422280766,275.4524159790215,57.21403637037158,14.42449364054023,162.63742230804087,43.394529630853775,-3.0778916244076595,51.819326744181204,9.57587728105773,2.0146203287250257
23,Male,England,Commercial,New,Smart,Fixed,24,Monthly,0,4.630179211418064,1,0,0,7.0,5.0,2.0,0,1,385.2778047181835,1,287.9076628612337,174.85502539097732,462.762688252211,-0.0936826250818463,245.75349773014224,62.39523037516765,2.3378084263718844,139.52430698804122,40.706652574483684,9.509007170695607,53.84730929121508,13.015336482453787,2.345597793832387
62,Female,England,Domestic,Long-term,Standard,Economy 7,36,Monthly,2,3.8755331013839127,1,1,0,3.0,,2.0,1,2,410.0860483673396,1,267.0326576801174,157.5458797068388,424.5785373869562,0.2807118076528313,252.36145230857434,35.8799023605626,5.200527945960785,157.72459605876523,59.74221442875832,0.9897787709195814,44.10853976549172,10.083198595450034,1.4104061055487198
18,Male,Scotland,Domestic,New,Smart,Standard,12,Monthly,0,3.598404074190901,1,0,0,3.0,7.0,3.0,0,0,432.6605329601936,1,289.0113959358594,159.59111117401403,448.60250710987344,0.2570499393457017,274.3483527925244,51.05240001000571,14.900705533594042,158.3121801676693,41.59646678465678,-3.6077588132166625,53.72450906650209,9.106632334760523,2.144174012526517
49,Male,Scotland,Commercial,Long-term,Standard,Business,36,Monthly,0,1.948395830424404,1,1,0,0.0,3.0,,1,0,379.63308496645686,1,269.5589448022525,138.15412927823277,407.7130740804853,0.3446385316965689,246.25377706307162,46.424568941833925,11.750023225390409,133.3793079033852,48.520299574647815,-3.9846653619661754,60.0577208651587,11.300349736817145,1.1708367511513293
50,Female,England,Domestic,Long-term,Standard,Standard,24,Quarterly,2,1.6822428093941244,1,1,1,2.0,6.0,1.0,0,1,379.3997041208679,1,215.70421617083068,131.18716194867213,346.8913781195028,-0.0959247176259014,230.62789196258606,55.192581321490884,-7.459976418346111,148.77181215828176,36.48507698090834,2.514397579426547,45.183678852492555,8.099393648519777,-0.49979599955279047
23,Female,Wales,Domestic,Long-term,Standard,Standard,24,Monthly,2,5.23617742849645,0,0,0,3.0,5.0,2.0,1,0,404.5045771562388,1,265.79528018524604,165.1557337388382,430.9510139240842,-0.1344043773782469,264.69438067388074,44.56715540128114,5.978419490684814,139.81019648235798,50.92016145522122,2.2274190660264477,47.95012241041609,9.379785871079925,1.8946646563650995
71,Female,England,Domestic,New,Smart,Green,24,Quarterly,0,1.067027921482081,0,3,0,2.0,9.0,3.0,1,1,401.24930480168456,1,276.6119614525512,157.799747231753,434.4117086843042,0.2331294804292559,232.93416983857438,61.92868412868015,9.148488480302625,168.3151349631102,59.45026965791944,-2.3190035047913864,47.98589497619429,8.856342754331315,0.06501373016075523
55,Male,England,Domestic,New,Smart,Economy 7,12,Monthly,0,4.011069983034437,0,2,0,8.0,13.0,2.0,0,1,414.6073918239413,1,279.73022396942787,145.0149510165167,424.7451749859446,-0.3070107139534671,270.6258760723206,60.39777262282291,-4.671664159064087,143.98151575162075,45.900555125919304,-10.444783720046528,45.90807232843864,12.38233578995868,-2.5053457450700476
30,Female,Wales,Domestic,Long-term,Smart,Green,12,Monthly,1,4.2121340331453725,0,2,0,5.0,6.0,5.0,0,0,402.29187352504096,1,271.3613125257186,161.29629226112706,432.6576047868456,0.0173974493215861,259.28633030843906,50.543640522939945,10.180328233701266,143.00554321660184,37.180060649141005,8.132186142508443,52.86225001395436,11.963034141577394,2.2765097194357575
63,Male,England,Commercial,Long-term,Smart,Business,48,Monthly,1,3.9652212211616287,0,0,1,2.0,3.0,,0,1,378.04441700899855,1,270.95685974767565,185.77955350163992,456.7364132493156,0.2731594765994332,227.35348278521352,52.46247757054606,4.621026178919098,150.69093422378498,40.6256445902328,3.4525753297915287,59.68448785957085,11.438710516983674,0.3140196956152902
61,Male,Scotland,Domestic,New,Smart,Standard,36,Quarterly,0,3.30741967206816,0,1,0,8.0,4.0,5.0,0,2,421.3678189336915,1,285.71018148769963,221.475619108469,507.18580059616863,-0.3320701924710217,256.6698937607227,40.399128412297024,-4.860564879185156,164.69792517296887,47.33653925483252,7.430302844159159,50.99069785188494,6.107031715897127,-1.0940689649934385
54,Male,England,Domestic,Long-term,Standard,Economy 7,12,Monthly,0,0.9022204244716814,1,3,0,,,1.0,0,1,434.7758364590117,1,317.07085172802016,141.8112392018468,458.882090929867,-0.0679295946801913,282.63330016630226,46.637674825880374,4.77027389983222,152.14253629270948,33.33684757182101,-2.123650036176754,50.70041837810623,5.82925464140828,0.10390703959607156
69,Female,Wales,Domestic,New,Standard,Economy 7,36,Monthly,0,5.901729098855223,1,2,0,3.0,11.0,2.0,0,0,389.28309884191776,1,307.279986299728,109.85329800200532,417.1332843017333,0.5470348625082181,272.41764609683486,63.203353348366996,18.599876831849357,116.86545274508298,40.56353955524195,-1.0123168355675305,42.820852553555795,10.396072414188648,2.3952250561624173
33,Male,England,Commercial,New,Smart,Fixed,24,Monthly,1,5.083704695403094,1,2,0,3.0,,0.0,0,3,414.2262329151481,1,313.9748380697701,234.62211073907972,548.5969488088499,-0.0074311599691021,260.08052287170625,55.83830432117021,3.840842268565604,154.14571004344177,63.10124707656429,9.278282299967334,58.10455365370743,12.514046433948629,0.9296513511450748
27,Female,England,Domestic,Long-term,Standard,Economy 7,12,Quarterly,0,3.1524494647262564,1,2,0,5.0,4.0,2.0,0,1,444.6629861646106,1,307.34160748862973,198.5517486489815,505.8933561376113,-0.1783141226004458,276.3853148731558,54.45588214617688,-1.4327594017074252,168.27767129145482,36.15588486994052,3.3793904209563936,48.88862785920093,9.870577311634742,-0.3982326960295517
66,Male,England,Domestic,Long-term,Smart,Green,12,Monthly,0,5.390857466319072,0,1,0,5.0,5.0,3.0,0,0,428.1852045821084,1,311.6754346415882,167.1689503777542,478.8443850193424,0.0530529940370636,266.7534418979653,53.16008319742141,2.824916841278025,161.43176268414317,52.106108944592364,-2.1125587054117743,54.82752420107733,11.541626445320613,0.39321408651210793
35,Male,Scotland,Domestic,Long-term,Smart,Standard,24,Quarterly,1,-0.4914846670823274,0,2,0,4.0,9.0,5.0,0,1,399.1736851904729,1,319.8638047279801,127.44984453533436,447.31364926331446,-0.0615122337538424,269.40285968066064,70.99704595678708,15.377367209571487,129.77082550981228,38.36704775960886,-3.9436097333326163,48.68572283740213,8.484944568321021,2.1867610731540292
48,Male,Wales,Domestic,Long-term,Smart,Standard,12,Quarterly,0,3.340419655847218,0,0,0,9.0,3.0,5.0,0,0,398.1879343952405,1,297.3817554845614,182.85497128342885,480.2367267679903,0.0825486762541306,245.70751144941207,69.15978310250811,5.912625042658331,152.48042294582845,36.12211448574363,2.0550634435028545,47.34465487893794,9.160043861860604,0.4512445218308585
56,Female,Scotland,Domestic,Long-term,Smart,Economy 7,12,Quarterly,1,5.789543432704549,0,1,0,6.0,9.0,6.0,0,3,412.39075074154266,1,281.0220663341076,162.18571986677364,443.2077862008812,0.0248306955852161,245.87779691493714,66.55955196148791,12.709685102008592,166.5129538266054,64.61098274619795,-3.3632716424676827,40.637114709818896,10.23082867376951,1.4612186303598766
18,Female,England,Domestic,Long-term,Smart,Standard,12,Monthly,2,5.749322856857491,1,0,0,3.0,9.0,3.0,0,1,405.0419834561613,1,283.2403099190521,215.3040193927716,498.5443293118237,0.0904303236455125,234.7711198494704,54.32972236394563,2.970425209633827,170.2708636066909,61.94195560368402,-4.690000167105456,49.18303702245661,9.811046678113383,0.45341379466627657
57,Female,England,Domestic,Long-term,Smart,Green,24,Quarterly,1,4.0895946553565,0,0,1,2.0,12.0,2.0,0,1,399.7216322578432,1,234.9349799116419,197.71091582086444,432.6458957325064,0.0706100721415772,244.05247805624185,56.792289622926084,-3.1202265147570953,155.66915420160134,37.916289486507765,4.846038032747703,53.82491117897396,12.149555012458801,0.46235521941454844
42,Female,England,Domestic,Long-term,Smart,Green,24,Monthly,1,0.7680948573455748,0,0,0,3.0,11.0,1.0,0,0,427.1515145398524,1,302.4202320861669,174.18636463954235,476.6065967257092,0.1339925711154753,260.8078474251915,47.3937699252439,0.6184577500612766,166.3436671146609,50.657543192705674,4.032288571710307,56.00358286095281,8.316950626556594,0.448859618622663
46,Male,England,Domestic,New,Standard,Green,12,Quarterly,0,3.818919193645813,1,2,0,1.0,8.0,2.0,1,0,391.5993001517609,1,271.1475328374785,146.40214797713278,417.5496808146113,0.1006336950195728,259.20524358478224,40.48398813536763,2.6068601962720406,132.39405656697866,40.68338825077947,2.6905938557425966,50.37044182919661,5.282809245901342,0.7298803708694748
64,Male,Wales,Domestic,New,Standard,Green,36,Monthly,0,7.096116841959868,0,14,0,5.0,9.0,7.0,0,0,393.9890373233591,1,288.90844886772675,133.12798710071425,422.03643596844097,0.0456331609244174,242.0015113312354,77.760869107059,12.312223260981396,151.9875259921237,31.35452795228796,1.5290663248273688,50.64626946153572,15.448340694575146,3.0661381181570646
44,Male,England,Domestic,New,Standard,Economy 7,36,Monthly,0,3.7848192316173552,0,1,1,4.0,9.0,1.0,1,1,382.51118972438366,1,247.9988310412617,194.0523215744387,442.0511526157004,0.0690971469841401,241.481080117708,30.176969077440305,2.0028448721500225,141.03010960667564,51.75735316850573,4.108963241315975,41.95720991068823,6.353415302617931,0.048013035677242175
39,Male,England,Domestic,New,Standard,Standard,24,Monthly,0,2.0330199791405907,0,2,0,4.0,8.0,4.0,0,2,398.6371512125661,1,257.2956520334508,184.338673051694,441.6343250851447,0.5809769812679236,253.63401194107868,63.70662212926815,-2.6452665334748477,145.00313927148747,35.662321197517464,6.539067169180586,47.718205395835355,10.405834271048587,-0.7929207242987407
58,Male,England,Domestic,New,Smart,Green,12,Monthly,0,2.87625574603085,0,2,0,4.0,9.0,4.0,1,0,409.69513790919376,1,240.37451575134887,154.0225542526534,394.39707000400233,0.2529465467988612,267.3314273641385,44.72398289572843,1.7569895878476804,142.3637105450552,44.9707490159407,4.44561124642395,53.3029179482914,7.297639090931208,-0.4534636416707469
60,Male,England,Domestic,Long-term,Standard,Green,12,Quarterly,3,3.5369347788963976,1,1,0,2.0,8.0,0.0,1,2,390.7672890500096,1,296.1946563757573,173.6137314370795,469.8083878128368,0.1702607429585726,241.80787875027968,61.381125417247254,12.665267578140696,148.95941029972977,41.63782409149905,5.05680210873961,48.770185587488434,9.946985062054216,2.420762860158602
63,Male,England,Domestic,Long-term,Smart,Green,36,Quarterly,0,1.2477612825181286,1,1,0,7.0,8.0,2.0,0,0,418.6574375782499,1,294.57355184572845,135.66573074136798,430.23928258709645,0.0845932326427983,270.37476798493987,50.91051311639875,13.226283432590185,148.2826695933101,39.058444600180145,-7.922503718826002,57.08303370286717,8.13467668577054,0.832662576937823
56,Female,England,Domestic,Long-term,Smart,Economy 7,36,Quarterly,2,4.37237887588941,0,0,0,11.0,5.0,4.0,0,2,395.4549051066586,1,266.54370751268186,168.16708064643953,434.7107881591214,0.3182835440573579,241.99430740358318,68.31366855231296,8.056203618270587,153.46059770307542,41.289293259538674,-0.06483988407701056,42.711183538070195,12.927090135981487,3.0145810123177923
23,Male,Wales,Commercial,Long-term,Smart,Business,36,Monthly,1,2.0512223402722083,1,1,0,3.0,9.0,3.0,1,1,412.0605414670982,1,277.3162650076744,218.1162625914413,495.4325275991157,-0.174450048876276,245.01378900211228,54.00568951844247,1.6158909795898664,167.04675246498599,50.32439652003975,4.253895375747688,64.00060067876919,13.772639834228244,-0.3626817576050353
48,Male,England,Domestic,Long-term,Smart,Green,12,Quarterly,2,2.972131062440075,0,0,0,3.0,14.0,3.0,0,0,397.53534239464506,1,276.62421561431535,155.54049984629202,432.16471546060734,0.1337416533695163,249.84073673096006,66.59417052212542,8.442420317845375,147.694605663685,27.542761231190372,-5.168834077131919,50.591779348716386,13.34357984343044,0.09245266199213052
